Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A10035_001,SE_A10035_002,SE_A10035_003,SE_A10035_004,SE_A10035_005,SE_A10035_006,SE_A10035_007,SE_A10035_008,SE_A10035_009,SE_A10035_010,PCT_SE_A10035_002,PCT_SE_A10035_003,PCT_SE_A10035_004,PCT_SE_A10035_005,PCT_SE_A10035_006,PCT_SE_A10035_007,PCT_SE_A10035_008,PCT_SE_A10035_009,PCT_SE_A10035_010
"06037102107","Census Tract 1021.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"102107",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1021.07",,,,922,10,0,8,0,21,21,239,279,344,1.08,0,0.87,0,2.28,2.28,25.92,30.26,37.31
"06037103101","Census Tract 1031.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"103101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1031.01",,,,852,0,0,8,0,8,31,418,330,57,0,0,0.94,0,0.94,3.64,49.06,38.73,6.69
"06037103102","Census Tract 1031.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"103102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1031.02",,,,1172,42,0,69,0,0,231,614,177,39,3.58,0,5.89,0,0,19.71,52.39,15.1,3.33
"06037103201","Census Tract 1032.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"103201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1032.01",,,,526,49,14,0,0,11,48,242,109,53,9.32,2.66,0,0,2.09,9.13,46.01,20.72,10.08
"06037103202","Census Tract 1032.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"103202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1032.02",,,,623,0,0,12,0,0,55,156,307,93,0,0,1.93,0,0,8.83,25.04,49.28,14.93
"06037103300","Census Tract 1033, Los Angeles County, California","ca","140","00",,,,"06","037",,,"103300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1033",,,,1161,0,0,0,32,0,64,238,188,639,0,0,0,2.76,0,5.51,20.5,16.19,55.04
"06037103401","Census Tract 1034.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"103401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1034.01",,,,833,77,0,9,0,0,103,296,178,170,9.24,0,1.08,0,0,12.36,35.53,21.37,20.41
"06037103402","Census Tract 1034.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"103402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1034.02",,,,1002,15,0,0,6,0,62,421,450,48,1.5,0,0,0.6,0,6.19,42.02,44.91,4.79
"06037104103","Census Tract 1041.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1041.03",,,,745,11,0,6,0,11,105,459,153,0,1.48,0,0.81,0,1.48,14.09,61.61,20.54,0
"06037104105","Census Tract 1041.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104105",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1041.05",,,,859,13,27,14,11,83,363,310,38,0,1.51,3.14,1.63,1.28,9.66,42.26,36.09,4.42,0
"06037104108","Census Tract 1041.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104108",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1041.08",,,,499,0,12,0,38,35,55,315,44,0,0,2.4,0,7.62,7.01,11.02,63.13,8.82,0
"06037104124","Census Tract 1041.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104124",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1041.24",,,,1009,8,13,0,0,11,228,494,174,81,0.79,1.29,0,0,1.09,22.6,48.96,17.24,8.03
"06037104201","Census Tract 1042.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1042.01",,,,685,5,11,14,12,4,121,414,97,7,0.73,1.61,2.04,1.75,0.58,17.66,60.44,14.16,1.02
"06037104203","Census Tract 1042.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1042.03",,,,653,0,0,45,8,22,274,304,0,0,0,0,6.89,1.23,3.37,41.96,46.55,0,0
"06037104204","Census Tract 1042.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1042.04",,,,482,11,59,56,50,10,33,216,42,5,2.28,12.24,11.62,10.37,2.07,6.85,44.81,8.71,1.04
"06037104310","Census Tract 1043.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1043.10",,,,768,6,0,0,16,21,161,508,50,6,0.78,0,0,2.08,2.73,20.96,66.15,6.51,0.78
"06037104321","Census Tract 1043.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104321",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1043.21",,,,328,0,0,0,0,0,52,267,0,9,0,0,0,0,0,15.85,81.4,0,2.74
"06037104322","Census Tract 1043.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104322",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1043.22",,,,300,0,10,0,0,17,55,207,4,7,0,3.33,0,0,5.67,18.33,69,1.33,2.33
"06037104401","Census Tract 1044.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1044.01",,,,320,0,0,0,0,2,81,184,53,0,0,0,0,0,0.62,25.31,57.5,16.56,0
"06037104403","Census Tract 1044.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1044.03",,,,392,0,0,5,0,9,118,217,43,0,0,0,1.28,0,2.3,30.1,55.36,10.97,0
"06037104404","Census Tract 1044.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1044.04",,,,358,0,8,0,0,0,93,242,11,4,0,2.23,0,0,0,25.98,67.6,3.07,1.12
"06037104500","Census Tract 1045, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1045",,,,502,15,19,39,0,31,98,279,16,5,2.99,3.78,7.77,0,6.18,19.52,55.58,3.19,1
"06037104610","Census Tract 1046.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104610",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1046.10",,,,425,7,0,3,0,16,83,270,46,0,1.65,0,0.71,0,3.76,19.53,63.53,10.82,0
"06037104620","Census Tract 1046.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104620",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1046.20",,,,441,9,5,0,0,3,112,281,31,0,2.04,1.13,0,0,0.68,25.4,63.72,7.03,0
"06037104701","Census Tract 1047.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1047.01",,,,201,0,0,0,0,6,41,119,35,0,0,0,0,0,2.99,20.4,59.2,17.41,0
"06037104703","Census Tract 1047.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104703",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1047.03",,,,176,5,25,0,0,0,40,91,15,0,2.84,14.2,0,0,0,22.73,51.7,8.52,0
"06037104704","Census Tract 1047.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1047.04",,,,774,59,28,124,57,109,199,149,49,0,7.62,3.62,16.02,7.36,14.08,25.71,19.25,6.33,0
"06037104821","Census Tract 1048.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104821",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1048.21",,,,277,7,0,0,10,0,105,151,4,0,2.53,0,0,3.61,0,37.91,54.51,1.44,0
"06037104822","Census Tract 1048.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104822",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1048.22",,,,214,0,0,0,0,0,31,140,43,0,0,0,0,0,0,14.49,65.42,20.09,0
"06037104823","Census Tract 1048.23, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104823",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1048.23",,,,497,0,0,13,29,0,82,302,71,0,0,0,2.62,5.84,0,16.5,60.76,14.29,0
"06037104824","Census Tract 1048.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"104824",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1048.24",,,,405,0,29,17,0,0,26,331,0,2,0,7.16,4.2,0,0,6.42,81.73,0,0.49
"06037106010","Census Tract 1060.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1060.10",,,,693,0,0,7,0,2,87,350,190,57,0,0,1.01,0,0.29,12.55,50.51,27.42,8.23
"06037106020","Census Tract 1060.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1060.20",,,,978,12,10,0,0,0,178,574,174,30,1.23,1.02,0,0,0,18.2,58.69,17.79,3.07
"06037106111","Census Tract 1061.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1061.11",,,,1295,6,6,39,50,252,91,579,265,7,0.46,0.46,3.01,3.86,19.46,7.03,44.71,20.46,0.54
"06037106112","Census Tract 1061.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106112",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1061.12",,,,1178,0,0,38,27,16,218,609,172,98,0,0,3.23,2.29,1.36,18.51,51.7,14.6,8.32
"06037106113","Census Tract 1061.13, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106113",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1061.13",,,,836,0,0,0,6,0,108,539,161,22,0,0,0,0.72,0,12.92,64.47,19.26,2.63
"06037106114","Census Tract 1061.14, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106114",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1061.14",,,,891,0,0,0,0,55,424,357,55,0,0,0,0,0,6.17,47.59,40.07,6.17,0
"06037106403","Census Tract 1064.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1064.03",,,,647,1,0,0,11,13,104,356,124,38,0.15,0,0,1.7,2.01,16.07,55.02,19.17,5.87
"06037106405","Census Tract 1064.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106405",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1064.05",,,,708,0,0,0,12,115,293,225,49,14,0,0,0,1.69,16.24,41.38,31.78,6.92,1.98
"06037106406","Census Tract 1064.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106406",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1064.06",,,,1424,15,0,108,0,236,451,476,118,20,1.05,0,7.58,0,16.57,31.67,33.43,8.29,1.4
"06037106407","Census Tract 1064.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106407",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1064.07",,,,132,0,0,0,0,20,101,11,0,0,0,0,0,0,15.15,76.52,8.33,0,0
"06037106408","Census Tract 1064.08, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106408",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1064.08",,,,176,18,0,0,0,0,93,54,11,0,10.23,0,0,0,0,52.84,30.68,6.25,0
"06037106510","Census Tract 1065.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106510",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1065.10",,,,1259,9,19,0,52,78,77,563,334,127,0.71,1.51,0,4.13,6.2,6.12,44.72,26.53,10.09
"06037106520","Census Tract 1065.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106520",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1065.20",,,,1002,10,2,95,55,21,88,404,277,50,1,0.2,9.48,5.49,2.1,8.78,40.32,27.64,4.99
"06037106603","Census Tract 1066.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1066.03",,,,1043,14,0,0,0,4,0,67,683,275,1.34,0,0,0,0.38,0,6.42,65.48,26.37
"06037106604","Census Tract 1066.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1066.04",,,,516,0,0,8,0,0,22,343,79,64,0,0,1.55,0,0,4.26,66.47,15.31,12.4
"06037106641","Census Tract 1066.41, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106641",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1066.41",,,,658,6,0,6,0,0,0,90,321,235,0.91,0,0.91,0,0,0,13.68,48.78,35.71
"06037106642","Census Tract 1066.42, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106642",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1066.42",,,,1028,31,0,11,0,20,41,140,599,186,3.02,0,1.07,0,1.95,3.99,13.62,58.27,18.09
"06037106643","Census Tract 1066.43, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106643",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1066.43",,,,1259,20,0,5,29,0,33,61,428,683,1.59,0,0.4,2.3,0,2.62,4.85,34,54.25
"06037106645","Census Tract 1066.45, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106645",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1066.45",,,,1134,7,0,0,22,0,31,119,455,500,0.62,0,0,1.94,0,2.73,10.49,40.12,44.09
"06037106646","Census Tract 1066.46, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106646",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1066.46",,,,813,0,0,13,0,5,34,440,229,92,0,0,1.6,0,0.62,4.18,54.12,28.17,11.32
"06037106648","Census Tract 1066.48, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106648",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1066.48",,,,487,40,68,24,0,0,70,255,30,0,8.21,13.96,4.93,0,0,14.37,52.36,6.16,0
"06037106649","Census Tract 1066.49, Los Angeles County, California","ca","140","00",,,,"06","037",,,"106649",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1066.49",,,,547,17,0,4,0,7,39,366,83,31,3.11,0,0.73,0,1.28,7.13,66.91,15.17,5.67
"06037107010","Census Tract 1070.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"107010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1070.10",,,,520,0,0,23,0,4,123,243,117,10,0,0,4.42,0,0.77,23.65,46.73,22.5,1.92
"06037107020","Census Tract 1070.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"107020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1070.20",,,,778,0,0,0,0,16,269,373,120,0,0,0,0,0,2.06,34.58,47.94,15.42,0
"06037108101","Census Tract 1081.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"108101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1081.01",,,,665,11,0,7,0,0,0,57,440,150,1.65,0,1.05,0,0,0,8.57,66.17,22.56
"06037108102","Census Tract 1081.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"108102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1081.02",,,,1045,14,0,0,0,9,103,204,417,298,1.34,0,0,0,0.86,9.86,19.52,39.9,28.52
"06037108103","Census Tract 1081.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"108103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1081.03",,,,890,0,0,0,6,0,0,122,294,468,0,0,0,0.67,0,0,13.71,33.03,52.58
"06037108104","Census Tract 1081.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"108104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1081.04",,,,439,0,0,6,0,0,5,6,276,146,0,0,1.37,0,0,1.14,1.37,62.87,33.26
"06037108202","Census Tract 1082.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"108202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1082.02",,,,2288,37,0,0,0,0,0,229,460,1562,1.62,0,0,0,0,0,10.01,20.1,68.27
"06037108203","Census Tract 1082.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"108203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1082.03",,,,800,19,0,0,0,0,8,179,478,116,2.38,0,0,0,0,1,22.38,59.75,14.5
"06037108204","Census Tract 1082.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"108204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1082.04",,,,616,0,0,4,5,0,0,87,361,159,0,0,0.65,0.81,0,0,14.12,58.6,25.81
"06037109100","Census Tract 1091, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1091",,,,618,4,5,86,26,72,69,196,155,5,0.65,0.81,13.92,4.21,11.65,11.17,31.72,25.08,0.81
"06037109200","Census Tract 1092, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1092",,,,865,0,0,5,0,8,74,433,284,61,0,0,0.58,0,0.92,8.55,50.06,32.83,7.05
"06037109300","Census Tract 1093, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1093",,,,828,6,0,11,0,0,39,460,286,26,0.72,0,1.33,0,0,4.71,55.56,34.54,3.14
"06037109400","Census Tract 1094, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1094",,,,826,0,25,47,82,20,256,234,162,0,0,3.03,5.69,9.93,2.42,30.99,28.33,19.61,0
"06037109500","Census Tract 1095, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1095",,,,661,0,9,0,0,56,61,401,82,52,0,1.36,0,0,8.47,9.23,60.67,12.41,7.87
"06037109601","Census Tract 1096.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1096.01",,,,1151,30,0,0,0,0,113,725,181,102,2.61,0,0,0,0,9.82,62.99,15.73,8.86
"06037109603","Census Tract 1096.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1096.03",,,,762,30,0,16,0,0,54,485,135,42,3.94,0,2.1,0,0,7.09,63.65,17.72,5.51
"06037109604","Census Tract 1096.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1096.04",,,,705,0,0,35,0,9,122,337,195,7,0,0,4.96,0,1.28,17.3,47.8,27.66,0.99
"06037109700","Census Tract 1097, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1097",,,,1000,10,0,0,0,6,72,506,384,22,1,0,0,0,0.6,7.2,50.6,38.4,2.2
"06037109800","Census Tract 1098, Los Angeles County, California","ca","140","00",,,,"06","037",,,"109800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1098",,,,1135,0,18,0,0,7,38,720,330,22,0,1.59,0,0,0.62,3.35,63.44,29.07,1.94
"06037111100","Census Tract 1111, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1111",,,,609,0,0,9,0,0,11,380,176,33,0,0,1.48,0,0,1.81,62.4,28.9,5.42
"06037111201","Census Tract 1112.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1112.01",,,,903,21,0,0,7,10,20,341,261,243,2.33,0,0,0.78,1.11,2.21,37.76,28.9,26.91
"06037111202","Census Tract 1112.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1112.02",,,,1185,0,0,0,0,0,33,610,484,58,0,0,0,0,0,2.78,51.48,40.84,4.89
"06037111204","Census Tract 1112.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1112.04",,,,1624,10,0,0,26,0,7,77,739,765,0.62,0,0,1.6,0,0.43,4.74,45.5,47.11
"06037111205","Census Tract 1112.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111205",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1112.05",,,,705,0,0,0,9,0,131,211,246,108,0,0,0,1.28,0,18.58,29.93,34.89,15.32
"06037111206","Census Tract 1112.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1112.06",,,,1303,22,0,0,0,0,22,155,879,225,1.69,0,0,0,0,1.69,11.9,67.46,17.27
"06037111302","Census Tract 1113.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1113.02",,,,866,0,6,0,0,0,103,102,392,263,0,0.69,0,0,0,11.89,11.78,45.27,30.37
"06037111303","Census Tract 1113.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1113.03",,,,878,0,0,0,0,0,39,390,390,59,0,0,0,0,0,4.44,44.42,44.42,6.72
"06037111304","Census Tract 1113.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1113.04",,,,57,0,0,0,0,0,57,0,0,0,0,0,0,0,0,100,0,0,0
"06037111401","Census Tract 1114.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1114.01",,,,429,35,0,0,0,0,5,183,171,35,8.16,0,0,0,0,1.17,42.66,39.86,8.16
"06037111402","Census Tract 1114.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"111402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1114.02",,,,494,0,0,0,21,0,13,290,170,0,0,0,0,4.25,0,2.63,58.7,34.41,0
"06037113101","Census Tract 1131.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1131.01",,,,1049,8,0,0,0,0,0,369,390,282,0.76,0,0,0,0,0,35.18,37.18,26.88
"06037113102","Census Tract 1131.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1131.02",,,,923,0,0,0,0,0,0,25,161,737,0,0,0,0,0,0,2.71,17.44,79.85
"06037113211","Census Tract 1132.11, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113211",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.11",,,,1225,46,53,42,38,7,68,530,198,243,3.76,4.33,3.43,3.1,0.57,5.55,43.27,16.16,19.84
"06037113212","Census Tract 1132.12, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113212",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.12",,,,572,14,11,15,0,9,29,272,199,23,2.45,1.92,2.62,0,1.57,5.07,47.55,34.79,4.02
"06037113213","Census Tract 1132.13, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113213",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.13",,,,1121,6,0,0,0,0,216,440,346,113,0.54,0,0,0,0,19.27,39.25,30.87,10.08
"06037113231","Census Tract 1132.31, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113231",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.31",,,,728,0,0,17,7,5,10,93,358,238,0,0,2.34,0.96,0.69,1.37,12.77,49.18,32.69
"06037113232","Census Tract 1132.32, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113232",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.32",,,,1256,25,0,21,0,16,0,173,731,290,1.99,0,1.67,0,1.27,0,13.77,58.2,23.09
"06037113234","Census Tract 1132.34, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113234",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.34",,,,735,57,15,70,104,79,23,203,139,45,7.76,2.04,9.52,14.15,10.75,3.13,27.62,18.91,6.12
"06037113235","Census Tract 1132.35, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113235",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.35",,,,463,0,0,26,30,91,45,102,73,96,0,0,5.62,6.48,19.65,9.72,22.03,15.77,20.73
"06037113237","Census Tract 1132.37, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113237",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.37",,,,1100,0,6,54,15,64,34,96,422,409,0,0.55,4.91,1.36,5.82,3.09,8.73,38.36,37.18
"06037113238","Census Tract 1132.38, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113238",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.38",,,,384,5,0,0,14,58,101,141,65,0,1.3,0,0,3.65,15.1,26.3,36.72,16.93,0
"06037113239","Census Tract 1132.39, Los Angeles County, California","ca","140","00",,,,"06","037",,,"113239",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 1132.39",,,,230,0,113,6,12,56,10,5,28,0,0,49.13,2.61,5.22,24.35,4.35,2.17,12.17,0
